gene_name,start,end,feature_type,strand,locus_tag,chromosome
3'eutM,2572117,2572156,3'UTR,-,b2457,NC_000913.3
eutM,2572157,2572488,CDS,-,b2457,NC_000913.3
eutD,2572489,2573505,CDS,-,b2458,NC_000913.3
eutT,2573502,2574305,CDS,-,b2459,NC_000913.3
eutQ,2574302,2575003,CDS,-,b2460,NC_000913.3
eutP,2574978,2575457,CDS,-,b2461,NC_000913.3
eutS,2575458,2575805,CDS,-,b2462,NC_000913.3
5'eutS,2575806,2576057,5'UTR,-,b2462,NC_000913.3
3'maeB,2576058,2576097,3'UTR,-,b2463,NC_000913.3
maeB,2576098,2578377,CDS,-,b2463,NC_000913.3
5'maeB,2578378,2578521,5'UTR,-,b2463,NC_000913.3
5'talA,2578522,2578665,5'UTR,+,b2464,NC_000913.3
talA,2578666,2579635,CDS,+,b2464,NC_000913.3
tktB,2579636,2581639,CDS,+,b2465,NC_000913.3
3'tktB,2581640,2581686,3'UTR,+,b2465,NC_000913.3
3'ypfG,2581687,2581733,3'UTR,-,b2466,NC_000913.3
ypfG,2581734,2582777,CDS,-,b2466,NC_000913.3
5'ypfG,2582778,2582862,5'UTR,-,b2466,NC_000913.3
3'nudK,2582863,2582902,3'UTR,-,b2467,NC_000913.3
nudK,2582903,2583478,CDS,-,b2467,NC_000913.3
5'nudK,2583479,2583512,5'UTR,-,b2467,NC_000913.3
3'aegA,2583513,2583545,3'UTR,-,b2468,NC_000913.3
aegA,2583546,2585525,CDS,-,b2468,NC_000913.3
5'aegA,2585526,2585627,5'UTR,-,b2468,NC_000913.3
5'narQ,2585628,2585730,5'UTR,+,b2469,NC_000913.3
narQ,2585731,2587431,CDS,+,b2469,NC_000913.3
3'narQ,2587432,2587471,3'UTR,+,b2469,NC_000913.3
5'acrD,2587472,2587594,5'UTR,+,b2470,NC_000913.3
acrD,2587595,2590708,CDS,+,b2470,NC_000913.3
3'acrD,2590709,2590757,3'UTR,+,b2470,NC_000913.3
3'ypfM,2590758,2590806,3'UTR,-,b4606,NC_000913.3
ypfM,2590807,2590866,CDS,-,b4606,NC_000913.3
5'ypfM,2590867,2591056,5'UTR,-,b4606,NC_000913.3
5'yffB,2591057,2591246,5'UTR,+,b2471,NC_000913.3
yffB,2591247,2591606,CDS,+,b2471,NC_000913.3
dapE,2591607,2592734,CDS,+,b2472,NC_000913.3
ypfN,2592735,2592962,CDS,+,b4547,NC_000913.3
3'ypfN,2592963,2593016,3'UTR,+,b4547,NC_000913.3
3'ypfH,2593017,2593071,3'UTR,-,b2473,NC_000913.3
ypfH,2593072,2593770,CDS,-,b2473,NC_000913.3
5'ypfH,2593771,2593807,5'UTR,-,b2473,NC_000913.3
3'tmcA,2593808,2593843,3'UTR,-,b2474,NC_000913.3
tmcA,2593844,2595859,CDS,-,b2474,NC_000913.3
ypfJ,2595860,2596737,CDS,-,b2475,NC_000913.3
5'ypfJ,2596738,2596864,5'UTR,-,b2475,NC_000913.3
3'purC,2596865,2596904,3'UTR,-,b2476,NC_000913.3
purC,2596905,2597618,CDS,-,b2476,NC_000913.3
5'purC,2597619,2597790,5'UTR,-,b2476,NC_000913.3
3'bamC,2597791,2597830,3'UTR,-,b2477,NC_000913.3
bamC,2597831,2598865,CDS,-,b2477,NC_000913.3
dapA,2598866,2599760,CDS,-,b2478,NC_000913.3
5'dapA,2599761,2599832,5'UTR,-,b2478,NC_000913.3
5'gcvR,2599833,2599905,5'UTR,+,b2479,NC_000913.3
gcvR,2599906,2600478,CDS,+,b2479,NC_000913.3
bcp,2600478,2600948,CDS,+,b2480,NC_000913.3
3'bcp,2600949,2600988,3'UTR,+,b2480,NC_000913.3
5'hyfA,2600989,2601200,5'UTR,+,b2481,NC_000913.3
hyfA,2601201,2601818,CDS,+,b2481,NC_000913.3
hyfB,2601818,2603836,CDS,+,b2482,NC_000913.3
hyfC,2603837,2604810,CDS,+,b2483,NC_000913.3
hyfD,2604811,2606250,CDS,+,b2484,NC_000913.3
hyfE,2606251,2606916,CDS,+,b2485,NC_000913.3
hyfF,2606917,2608497,CDS,+,b2486,NC_000913.3
hyfG,2608487,2610154,CDS,+,b2487,NC_000913.3
hyfH,2610155,2610709,CDS,+,b2488,NC_000913.3
hyfI,2610706,2611464,CDS,+,b2489,NC_000913.3
hyfJ,2611457,2611899,CDS,+,b2490,NC_000913.3
hyfR,2611900,2613912,CDS,+,b2491,NC_000913.3
focB,2613913,2614819,CDS,+,b2492,NC_000913.3
yfgO,2614820,2615881,CDS,-,b2493,NC_000913.3
5'yfgO,2615882,2615987,5'UTR,-,b2493,NC_000913.3
5'bepA,2615988,2616093,5'UTR,+,b2494,NC_000913.3
bepA,2616094,2617557,CDS,+,b2494,NC_000913.3
yfgD,2617558,2617937,CDS,+,b2495,NC_000913.3
3'yfgD,2617938,2618005,3'UTR,+,b2495,NC_000913.3
3'hda,2618006,2618074,3'UTR,-,b2496,NC_000913.3
hda,2618075,2618776,CDS,-,b2496,NC_000913.3
5'hda,2618777,2618830,5'UTR,-,b2496,NC_000913.3
3'uraA,2618831,2618870,3'UTR,-,b2497,NC_000913.3
uraA,2618871,2620160,CDS,-,b2497,NC_000913.3
5'uraA,2620161,2620205,5'UTR,-,b2497,NC_000913.3
3'upp,2620206,2620245,3'UTR,-,b2498,NC_000913.3
upp,2620246,2620872,CDS,-,b2498,NC_000913.3
5'upp,2620873,2621034,5'UTR,-,b2498,NC_000913.3
5'purM,2621035,2621196,5'UTR,+,b2499,NC_000913.3
purM,2621197,2622234,CDS,+,b2499,NC_000913.3
purN,2622234,2622872,CDS,+,b2500,NC_000913.3
3'purN,2622873,2622912,3'UTR,+,b2500,NC_000913.3
5'ppk,2622913,2623043,5'UTR,+,b2501,NC_000913.3
ppk,2623044,2625110,CDS,+,b2501,NC_000913.3
ppx,2625111,2626694,CDS,+,b2502,NC_000913.3
pdeF,2626695,2628938,CDS,-,b2503,NC_000913.3
5'pdeF,2628939,2629113,5'UTR,-,b2503,NC_000913.3
5'yfgG,2629114,2629289,5'UTR,+,b2504,NC_000913.3
yfgG,2629290,2629481,CDS,+,b2504,NC_000913.3
3'yfgG,2629482,2629521,3'UTR,+,b2504,NC_000913.3
5'yfgH,2629522,2629791,5'UTR,+,b2505,NC_000913.3
yfgH,2629792,2630325,CDS,+,b2505,NC_000913.3
yfgI,2630326,2630865,CDS,+,b2506,NC_000913.3
3'yfgI,2630866,2630911,3'UTR,+,b2506,NC_000913.3
3'guaA,2630912,2630957,3'UTR,-,b2507,NC_000913.3
guaA,2630958,2632535,CDS,-,b2507,NC_000913.3
5'guaA,2632536,2632569,5'UTR,-,b2507,NC_000913.3
3'guaB,2632570,2632603,3'UTR,-,b2508,NC_000913.3
guaB,2632604,2634070,CDS,-,b2508,NC_000913.3
5'guaB,2634071,2634150,5'UTR,-,b2508,NC_000913.3
5'xseA,2634151,2634231,5'UTR,+,b2509,NC_000913.3
xseA,2634232,2635602,CDS,+,b2509,NC_000913.3
yfgJ,2635599,2635814,CDS,-,b2510,NC_000913.3
5'yfgJ,2635815,2635849,5'UTR,-,b2510,NC_000913.3
3'der,2635850,2635883,3'UTR,-,b2511,NC_000913.3
der,2635884,2637356,CDS,-,b2511,NC_000913.3
5'der,2637357,2637433,5'UTR,-,b2511,NC_000913.3
3'bamB,2637434,2637473,3'UTR,-,b2512,NC_000913.3
bamB,2637474,2638652,CDS,-,b2512,NC_000913.3
yfgM,2638653,2639300,CDS,-,b2513,NC_000913.3
hisS,2639301,2640575,CDS,-,b2514,NC_000913.3
sroE,2640575,2640706,ncRNA,-,b4761,NC_000913.3
ispG,2640686,2641804,CDS,-,b2515,NC_000913.3
rodZ,2641805,2642844,CDS,-,b2516,NC_000913.3
5'rodZ,2642845,2643088,5'UTR,-,b2516,NC_000913.3
3'rlmN,2643089,2643128,3'UTR,-,b2517,NC_000913.3
rlmN,2643129,2644283,CDS,-,b2517,NC_000913.3
5'rlmN,2644284,2644392,5'UTR,-,b2517,NC_000913.3
3'ndk,2644393,2644432,3'UTR,-,b2518,NC_000913.3
ndk,2644433,2644864,CDS,-,b2518,NC_000913.3
5'ndk,2644865,2644972,5'UTR,-,b2518,NC_000913.3
3'pbpC,2644973,2645012,3'UTR,-,b2519,NC_000913.3
pbpC,2645013,2647325,CDS,-,b2519,NC_000913.3
yfhM,2647326,2652287,CDS,-,b2520,NC_000913.3
5'yfhM,2652288,2652390,5'UTR,-,b2520,NC_000913.3
5'sseA,2652391,2652493,5'UTR,+,b2521,NC_000913.3
sseA,2652494,2653339,CDS,+,b2521,NC_000913.3
timR,2653336,2653654,ncRNA,-,b4811,NC_000913.3
ryfA,2653655,2654178,ncRNA,+,b4440,NC_000913.3
timP,2654001,2654156,CDS,+,b4812,NC_000913.3
sseB,2654157,2654933,CDS,-,b2522,NC_000913.3
5'sseB,2654934,2655034,5'UTR,-,b2522,NC_000913.3
3'pepB,2655035,2655074,3'UTR,-,b2523,NC_000913.3
pepB,2655075,2656358,CDS,-,b2523,NC_000913.3
5'pepB,2656359,2656495,5'UTR,-,b2523,NC_000913.3
3'iscX,2656496,2656535,3'UTR,-,b2524,NC_000913.3
iscX,2656536,2656747,CDS,-,b2524,NC_000913.3
fdx,2656748,2657084,CDS,-,b2525,NC_000913.3
hscA,2657085,2658935,CDS,-,b2526,NC_000913.3
hscB,2658936,2659467,CDS,-,b2527,NC_000913.3
5'hscB,2659468,2659522,5'UTR,-,b2527,NC_000913.3
3'iscA,2659523,2659562,3'UTR,-,b2528,NC_000913.3
iscA,2659563,2659902,CDS,-,b2528,NC_000913.3
iscU,2659903,2660316,CDS,-,b2529,NC_000913.3
iscS,2660317,2661531,CDS,-,b2530,NC_000913.3
5'iscS,2661532,2661602,5'UTR,-,b2530,NC_000913.3
3'iscR,2661603,2661642,3'UTR,-,b2531,NC_000913.3
iscR,2661643,2662131,CDS,-,b2531,NC_000913.3
5'iscR,2662132,2662542,5'UTR,-,b2531,NC_000913.3
3'trmJ,2662543,2662582,3'UTR,-,b2532,NC_000913.3
trmJ,2662583,2663323,CDS,-,b2532,NC_000913.3
5'trmJ,2663324,2663382,5'UTR,-,b2532,NC_000913.3
5'suhB,2663383,2663441,5'UTR,+,b2533,NC_000913.3
suhB,2663442,2664245,CDS,+,b2533,NC_000913.3
3'suhB,2664246,2664285,3'UTR,+,b2533,NC_000913.3
5'yfhR,2664286,2664389,5'UTR,+,b2534,NC_000913.3
yfhR,2664390,2665244,CDS,+,b2534,NC_000913.3
3'yfhR,2665245,2665284,3'UTR,+,b2534,NC_000913.3
5'csiE,2665285,2665434,5'UTR,+,b2535,NC_000913.3
csiE,2665435,2666715,CDS,+,b2535,NC_000913.3
hcaT,2666707,2667846,CDS,-,b2536,NC_000913.3
5'hcaT,2667847,2667965,5'UTR,-,b2536,NC_000913.3
3'hcaR,2667966,2668005,3'UTR,-,b2537,NC_000913.3
hcaR,2668006,2668896,CDS,-,b2537,NC_000913.3
iroK,2668006,2668071,CDS,-,b4706,NC_000913.3
5'iroK,2668072,2668551,5'UTR,-,b4706,NC_000913.3
5'hcaE,2668552,2669031,5'UTR,+,b2538,NC_000913.3
hcaE,2669032,2670393,CDS,+,b2538,NC_000913.3
hcaF,2670390,2670908,CDS,+,b2539,NC_000913.3
hcaC,2670908,2671228,CDS,+,b2540,NC_000913.3
hcaB,2671225,2672046,CDS,+,b2541,NC_000913.3
hcaD,2672047,2673249,CDS,+,b2542,NC_000913.3
3'hcaD,2673250,2673289,3'UTR,+,b2542,NC_000913.3
5'yphA,2673290,2673345,5'UTR,+,b2543,NC_000913.3
yphA,2673346,2673768,CDS,+,b2543,NC_000913.3
3'yphA,2673769,2673791,3'UTR,+,b2543,NC_000913.3
3'yphB,2673792,2673815,3'UTR,-,b2544,NC_000913.3
yphB,2673816,2674699,CDS,-,b2544,NC_000913.3
yphC,2674700,2675761,CDS,-,b2545,NC_000913.3
5'yphC,2675762,2675794,5'UTR,-,b2545,NC_000913.3
3'yphD,2675795,2675826,3'UTR,-,b2546,NC_000913.3
yphD,2675827,2676849,CDS,-,b2546,NC_000913.3
yphE,2676850,2678361,CDS,-,b2547,NC_000913.3
yphF,2678362,2679367,CDS,-,b2548,NC_000913.3
5'yphF,2679368,2679423,5'UTR,-,b2548,NC_000913.3
3'yphG,2679424,2679463,3'UTR,-,b2549,NC_000913.3
yphG,2679464,2682745,CDS,-,b2549,NC_000913.3
5'yphG,2682746,2682803,5'UTR,-,b2549,NC_000913.3
5'yphH,2682804,2682862,5'UTR,+,b2550,NC_000913.3
yphH,2682863,2684056,CDS,+,b2550,NC_000913.3
3'yphH,2684057,2684154,3'UTR,+,b2550,NC_000913.3
3'glyA,2684155,2684253,3'UTR,-,b2551,NC_000913.3
glyA,2684254,2685507,CDS,-,b2551,NC_000913.3
5'glyA,2685508,2685670,5'UTR,-,b2551,NC_000913.3
5'hmp,2685671,2685834,5'UTR,+,b2552,NC_000913.3
hmp,2685835,2687025,CDS,+,b2552,NC_000913.3
3'hmp,2687026,2687047,3'UTR,+,b2552,NC_000913.3
3'glnB,2687048,2687069,3'UTR,-,b2553,NC_000913.3
glnB,2687070,2687408,CDS,-,b2553,NC_000913.3
5'glnB,2687409,2687438,5'UTR,-,b2553,NC_000913.3
3'glrR,2687439,2687468,3'UTR,-,b2554,NC_000913.3
glrR,2687469,2688803,CDS,-,b2554,NC_000913.3
qseG,2688793,2689506,CDS,-,b2555,NC_000913.3
5'qseG,2689507,2689630,5'UTR,-,b2555,NC_000913.3
3'glrK,2689631,2689670,3'UTR,-,b2556,NC_000913.3
glrK,2689671,2691098,CDS,-,b2556,NC_000913.3
glmY,2691099,2691615,ncRNA,-,b4441,NC_000913.3
3'purL,2691616,2691655,3'UTR,-,b2557,NC_000913.3
purL,2691656,2695543,CDS,-,b2557,NC_000913.3
5'purL,2695544,2695671,5'UTR,-,b2557,NC_000913.3
5'mltF,2695672,2695800,5'UTR,+,b2558,NC_000913.3
mltF,2695801,2697357,CDS,+,b2558,NC_000913.3
tadA,2697354,2697857,CDS,-,b2559,NC_000913.3
5'tadA,2697858,2697886,5'UTR,-,b2559,NC_000913.3
3'pgpC,2697887,2697914,3'UTR,-,b2560,NC_000913.3
pgpC,2697915,2698550,CDS,-,b2560,NC_000913.3
5'pgpC,2698551,2698654,5'UTR,-,b2560,NC_000913.3
5'yfhH,2698655,2698758,5'UTR,+,b2561,NC_000913.3
yfhH,2698759,2699607,CDS,+,b2561,NC_000913.3
3'yfhH,2699608,2699634,3'UTR,+,b2561,NC_000913.3
5'yfhL,2699635,2699662,5'UTR,+,b2562,NC_000913.3
yfhL,2699663,2699923,CDS,+,b2562,NC_000913.3
3'yfhL,2699924,2700019,3'UTR,+,b2562,NC_000913.3
3'shoB,2700020,2700116,3'UTR,-,b4687,NC_000913.3
shoB,2700117,2700197,CDS,-,b4687,NC_000913.3
5'shoB,2700198,2700348,5'UTR,-,b4687,NC_000913.3
ohsC,2700349,2700618,ncRNA,+,b4608,NC_000913.3
acpS,2700618,2700998,CDS,-,b2563,NC_000913.3
pdxJ,2700998,2701729,CDS,-,b2564,NC_000913.3
recO,2701730,2702480,CDS,-,b2565,NC_000913.3
era,2702481,2703386,CDS,-,b2566,NC_000913.3
rnc,2703383,2704063,CDS,-,b2567,NC_000913.3
5'rnc,2704064,2704294,5'UTR,-,b2567,NC_000913.3
3'lepB,2704295,2704334,3'UTR,-,b2568,NC_000913.3
lepB,2704335,2705324,CDS,-,b2568,NC_000913.3
lepA,2705325,2707124,CDS,-,b2569,NC_000913.3
5'lepA,2707125,2707281,5'UTR,-,b2569,NC_000913.3
3'rseC,2707282,2707321,3'UTR,-,b2570,NC_000913.3
rseC,2707322,2707801,CDS,-,b2570,NC_000913.3
rseB,2707798,2708754,CDS,-,b2571,NC_000913.3
rseA,2708754,2709404,CDS,-,b2572,NC_000913.3
rpoE,2709405,2710012,CDS,-,b2573,NC_000913.3
rseD,2710009,2710164,CDS,-,b4725,NC_000913.3
5'rseD,2710165,2710291,5'UTR,-,b4725,NC_000913.3
5'nadB,2710292,2710419,5'UTR,+,b2574,NC_000913.3
nadB,2710420,2712042,CDS,+,b2574,NC_000913.3
yfiC,2712027,2712764,CDS,-,b2575,NC_000913.3
5'yfiC,2712765,2712829,5'UTR,-,b2575,NC_000913.3
5'srmB,2712830,2712895,5'UTR,+,b2576,NC_000913.3
srmB,2712896,2714230,CDS,+,b2576,NC_000913.3
3'srmB,2714231,2714334,3'UTR,+,b2576,NC_000913.3
3'yfiE,2714335,2714438,3'UTR,-,b2577,NC_000913.3
yfiE,2714439,2715320,CDS,-,b2577,NC_000913.3
5'yfiE,2715321,2715371,5'UTR,-,b2577,NC_000913.3
5'eamB,2715372,2715422,5'UTR,+,b2578,NC_000913.3
eamB,2715423,2716010,CDS,+,b2578,NC_000913.3
3'eamB,2716011,2716037,3'UTR,+,b2578,NC_000913.3
3'grcA,2716038,2716065,3'UTR,-,b2579,NC_000913.3
grcA,2716066,2716449,CDS,-,b2579,NC_000913.3
5'grcA,2716450,2716601,5'UTR,-,b2579,NC_000913.3
5'ung,2716602,2716753,5'UTR,+,b2580,NC_000913.3
ung,2716754,2717443,CDS,+,b2580,NC_000913.3
3'ung,2717444,2717466,3'UTR,+,b2580,NC_000913.3
3'yfiF,2717467,2717490,3'UTR,-,b2581,NC_000913.3
yfiF,2717491,2718528,CDS,-,b2581,NC_000913.3
5'yfiF,2718529,2718631,5'UTR,-,b2581,NC_000913.3
5'trxC,2718632,2718734,5'UTR,+,b2582,NC_000913.3
trxC,2718735,2719154,CDS,+,b2582,NC_000913.3
3'trxC,2719155,2719188,3'UTR,+,b2582,NC_000913.3
5'tapT,2719189,2719222,5'UTR,+,b2583,NC_000913.3
tapT,2719223,2719952,CDS,+,b2583,NC_000913.3
patZ,2719953,2722613,CDS,+,b2584,NC_000913.3
3'patZ,2722614,2722653,3'UTR,+,b2584,NC_000913.3
5'pssL,2722654,2722701,5'UTR,+,b4782,NC_000913.3
pssL,2722702,2722743,CDS,+,b4782,NC_000913.3
pssA,2722727,2724082,CDS,+,b2585,NC_000913.3
3'pssA,2724083,2724104,3'UTR,+,b2585,NC_000913.3
5'yfiM,2724105,2724127,5'UTR,+,b2586,NC_000913.3
yfiM,2724128,2724451,CDS,+,b2586,NC_000913.3
kgtP,2724448,2725746,CDS,-,b2587,NC_000913.3
5'kgtP,2725747,2725835,5'UTR,-,b2587,NC_000913.3
5'yfiS,2725836,2725924,5'UTR,+,b4783,NC_000913.3
yfiS,2725925,2725987,CDS,+,b4783,NC_000913.3
3'yfiS,2725988,2726027,3'UTR,+,b4783,NC_000913.3
3'gltW,2729319,2729358,tRNA,-,b2590,NC_000913.3
gltW,2729359,2729454,tRNA,-,b2590,NC_000913.3
5'gltW,2729455,2729575,tRNA,-,b2590,NC_000913.3
3'clpB,2731560,2731599,3'UTR,-,b2592,NC_000913.3
clpB,2731600,2734173,CDS,-,b2592,NC_000913.3
clpB,2731600,2733729,CDS,-,b2592,NC_000913.3
5'clpB,2733730,2734092,5'UTR,-,b2592,NC_000913.3
ryfD,2734093,2734315,ncRNA,-,b4609,NC_000913.3
yfiH,2734303,2735034,CDS,-,b2593,NC_000913.3
rluD,2735031,2736011,CDS,-,b2594,NC_000913.3
5'rluD,2736012,2736078,5'UTR,-,b2594,NC_000913.3
5'bamD,2736079,2736145,5'UTR,+,b2595,NC_000913.3
bamD,2736146,2736883,CDS,+,b2595,NC_000913.3
3'bamD,2736884,2736923,3'UTR,+,b2595,NC_000913.3
5'raiA,2736924,2737153,5'UTR,+,b2597,NC_000913.3
raiA,2737154,2737495,CDS,+,b2597,NC_000913.3
raiZ,2737361,2737562,ncRNA,+,b4805,NC_000913.3
pheL,2737563,2737646,CDS,+,b2598,NC_000913.3
3'pheL,2737647,2737686,3'UTR,+,b2598,NC_000913.3
5'pheA,2737687,2737744,5'UTR,+,b2599,NC_000913.3
pheA,2737745,2738905,CDS,+,b2599,NC_000913.3
3'pheA,2738906,2738926,3'UTR,+,b2599,NC_000913.3
3'tyrA,2738927,2738947,3'UTR,-,b2600,NC_000913.3
tyrA,2738948,2740069,CDS,-,b2600,NC_000913.3
aroF,2740070,2741150,CDS,-,b2601,NC_000913.3
5'aroF,2741151,2741254,5'UTR,-,b2601,NC_000913.3
5'yfiL,2741255,2741359,5'UTR,+,b2602,NC_000913.3
yfiL,2741360,2741725,CDS,+,b2602,NC_000913.3
3'yfiL,2741726,2741765,3'UTR,+,b2602,NC_000913.3
5'yfiR,2741766,2741874,5'UTR,+,b2603,NC_000913.3
yfiR,2741875,2742393,CDS,+,b2603,NC_000913.3
dgcN,2742383,2743609,CDS,+,b2604,NC_000913.3
yfiB,2743610,2744107,CDS,+,b2605,NC_000913.3
3'yfiB,2744108,2744144,3'UTR,+,b2605,NC_000913.3
3'rplS,2744145,2744182,3'UTR,-,b2606,NC_000913.3
rplS,2744183,2744530,CDS,-,b2606,NC_000913.3
5'rplS,2744531,2744551,5'UTR,-,b2606,NC_000913.3
3'trmD,2744552,2744571,3'UTR,-,b2607,NC_000913.3
trmD,2744572,2745339,CDS,-,b2607,NC_000913.3
rimM,2745340,2745918,CDS,-,b2608,NC_000913.3
rpsP,2745919,2746185,CDS,-,b2609,NC_000913.3
5'rpsP,2746186,2746393,5'UTR,-,b2609,NC_000913.3
3'ffh,2746394,2746433,3'UTR,-,b2610,NC_000913.3
ffh,2746434,2747795,CDS,-,b2610,NC_000913.3
5'ffh,2747796,2747878,5'UTR,-,b2610,NC_000913.3
5'ypjD,2747879,2747961,5'UTR,+,b2611,NC_000913.3
ypjD,2747962,2748773,CDS,+,b2611,NC_000913.3
yfjD,2748774,2750060,CDS,+,b4461,NC_000913.3
3'yfjD,2750061,2750087,3'UTR,+,b4461,NC_000913.3
3'grpE,2750088,2750114,3'UTR,-,b2614,NC_000913.3
grpE,2750115,2750708,CDS,-,b2614,NC_000913.3
5'grpE,2750709,2750769,5'UTR,-,b2614,NC_000913.3
5'nadK,2750770,2750830,5'UTR,+,b2615,NC_000913.3
nadK,2750831,2751709,CDS,+,b2615,NC_000913.3
3'nadK,2751710,2751749,3'UTR,+,b2615,NC_000913.3
5'recN,2751750,2751794,5'UTR,+,b2616,NC_000913.3
recN,2751795,2753456,CDS,+,b2616,NC_000913.3
3'recN,2753457,2753496,3'UTR,+,b2616,NC_000913.3
5'bamE,2753497,2753604,5'UTR,+,b2617,NC_000913.3
bamE,2753605,2753946,CDS,+,b2617,NC_000913.3
3'bamE,2753947,2753976,3'UTR,+,b2617,NC_000913.3
3'yfjF,2753977,2754007,3'UTR,-,b2618,NC_000913.3
yfjF,2754008,2754298,CDS,-,b2618,NC_000913.3
ratA,2754288,2754764,CDS,-,b2619,NC_000913.3
5'ratA,2754765,2754829,5'UTR,-,b2619,NC_000913.3
5'smpB,2754830,2754895,5'UTR,+,b2620,NC_000913.3
smpB,2754896,2755378,CDS,+,b2620,NC_000913.3
3'smpB,2755379,2755418,3'UTR,+,b2620,NC_000913.3
5'ssrA,2755419,2755572,hkRNA,+,b2621,NC_000913.3
ssrA,2755573,2755975,hkRNA,+,b2621,NC_000913.3
3'ssrA,2755976,2756015,hkRNA,+,b2621,NC_000913.3
5'intA,2756016,2756158,5'UTR,+,b2622,NC_000913.3
intA,2756159,2757400,CDS,+,b2622,NC_000913.3
3'intA,2757401,2757521,3'UTR,+,b2622,NC_000913.3
3'yfjH,2757522,2757643,3'UTR,-,b2623,NC_000913.3
yfjH,2757644,2758600,CDS,-,b2623,NC_000913.3
5'yfjH,2758601,2758621,5'UTR,-,b2623,NC_000913.3
5'alpA,2758622,2758643,5'UTR,+,b2624,NC_000913.3
alpA,2758644,2758856,CDS,+,b2624,NC_000913.3
3'alpA,2758857,2758896,3'UTR,+,b2624,NC_000913.3
5'yfjI,2758897,2758984,5'UTR,+,b2625,NC_000913.3
yfjI,2758985,2760394,CDS,+,b2625,NC_000913.3
3'yfjI,2760395,2760434,3'UTR,+,b2625,NC_000913.3
5'yfjJ,2760435,2760546,5'UTR,+,b2626,NC_000913.3
yfjJ,2760547,2761173,CDS,+,b2626,NC_000913.3
3'yfjJ,2761174,2761261,3'UTR,+,b2626,NC_000913.3
3'abpB,2761262,2761350,3'UTR,-,b2627,NC_000913.3
abpB,2761351,2763540,CDS,-,b2627,NC_000913.3
abpA,2763537,2765153,CDS,-,b2628,NC_000913.3
5'abpA,2765154,2765472,5'UTR,-,b2628,NC_000913.3
3'yfjM,2765473,2765512,3'UTR,-,b2629,NC_000913.3
yfjM,2765513,2765776,CDS,-,b2629,NC_000913.3
5'yfjM,2765777,2765846,5'UTR,-,b2629,NC_000913.3
5'rnlA,2765847,2765917,5'UTR,+,b2630,NC_000913.3
rnlA,2765918,2766991,CDS,+,b2630,NC_000913.3
rnlB,2766984,2767355,CDS,+,b2631,NC_000913.3
3'rnlB,2767356,2767395,3'UTR,+,b2631,NC_000913.3
5'yfjP,2767396,2767709,5'UTR,+,b2632,NC_000913.3
yfjP,2767710,2768573,CDS,+,b2632,NC_000913.3
3'yfjP,2768574,2768613,3'UTR,+,b2632,NC_000913.3
5'yfjQ,2768614,2768664,5'UTR,+,b2633,NC_000913.3
yfjQ,2768665,2769486,CDS,+,b2633,NC_000913.3
3'yfjQ,2769487,2769526,3'UTR,+,b2633,NC_000913.3
5'yfjR,2769527,2769702,5'UTR,+,b2634,NC_000913.3
yfjR,2769703,2770404,CDS,+,b2634,NC_000913.3
3'yfjR,2770405,2770424,3'UTR,+,b2634,NC_000913.3
5'ypjK,2770425,2770444,5'UTR,+,b2635,NC_000913.3
ypjK,2770445,2770681,CDS,+,b2635,NC_000913.3
yfjS,2770681,2771147,CDS,+,b2636,NC_000913.3
yfjT,2771148,2771615,CDS,+,b2637,NC_000913.3
3'yfjT,2771616,2771727,3'UTR,+,b2637,NC_000913.3
3'yfjU,2771728,2771839,3'UTR,-,b2638,NC_000913.3
yfjU,2771840,2772166,CDS,-,b2638,NC_000913.3
yfjV,2772167,2773182,pseudogene,-,b2641,NC_000913.3
5'yfjV,2773183,2773249,5'UTR,-,b2641,NC_000913.3
5'yfjW,2773250,2773317,5'UTR,+,b2642,NC_000913.3
yfjW,2773318,2775021,CDS,+,b2642,NC_000913.3
3'yfjW,2775022,2775061,3'UTR,+,b2642,NC_000913.3
5'ypjI,2775062,2775544,5'UTR,+,b4644,NC_000913.3
ypjI,2775545,2775816,pseudogene,+,b4644,NC_000913.3
3'ypjI,2775817,2775856,3'UTR,+,b4644,NC_000913.3
5'yfjX,2775857,2775918,5'UTR,+,b2643,NC_000913.3
yfjX,2775919,2776385,CDS,+,b2643,NC_000913.3
yfjY,2776386,2776868,CDS,+,b2644,NC_000913.3
ypjJ,2776869,2777114,CDS,+,b4548,NC_000913.3
yfjZ,2777115,2777452,CDS,+,b2645,NC_000913.3
ypjF,2777453,2777782,CDS,+,b2646,NC_000913.3
3'ypjF,2777783,2777822,3'UTR,+,b2646,NC_000913.3
5'psaA,2777823,2777971,5'UTR,+,b4645,NC_000913.3
psaA,2777972,2777985,pseudogene,+,b4645,NC_000913.3
3'psaA,2777986,2778065,3'UTR,+,b4645,NC_000913.3
3'ypjA,2778066,2778145,3'UTR,-,b2647,NC_000913.3
ypjA,2778146,2782726,CDS,-,b2647,NC_000913.3
5'ypjA,2782727,2783024,5'UTR,-,b2647,NC_000913.3
3'pinH,2783025,2783064,3'UTR,-,b2648,NC_000913.3
pinH,2783065,2783304,pseudogene,-,b2648,NC_000913.3
5'pinH,2783305,2783597,5'UTR,-,b2648,NC_000913.3
3'ypjB,2783598,2783637,3'UTR,-,b2649,NC_000913.3
ypjB,2783638,2784429,CDS,-,b2649,NC_000913.3
