gene_name,start,end,feature_type,strand,locus_tag,chromosome
5'txpA,2678167,2678239,5'UTR,+,BSU_26050,NC_000964.3
txpA,2678240,2678419,CDS,+,BSU_26050,NC_000964.3
ratA,2678333,2678575,ncRNA,-,BSU_misc_RNA_81,NC_000964.3
5'ratA,2678576,2678686,5'UTR,-,BSU_misc_RNA_81,NC_000964.3
5'bsrH,2678687,2678798,5'UTR,+,BSU_26055,NC_000964.3
bsrH,2678799,2678888,CDS,+,BSU_26055,NC_000964.3
asrH,2678866,2679024,ncRNA,-,BSU_misc_RNA_92,NC_000964.3
5'asrH,2679025,2679101,5'UTR,-,BSU_misc_RNA_92,NC_000964.3
3'yqbM,2679102,2679141,3'UTR,-,BSU_26060,NC_000964.3
yqbM,2679142,2679587,CDS,-,BSU_26060,NC_000964.3
yqbK,2679588,2680988,CDS,-,BSU_26075,NC_000964.3
yqzN,2680989,2681180,CDS,-,BSU_26089,NC_000964.3
yqbJ,2681177,2681626,CDS,-,BSU_26090,NC_000964.3
yqbI,2681627,2682130,CDS,-,BSU_26100,NC_000964.3
yqbH,2682127,2682489,CDS,-,BSU_26110,NC_000964.3
yqbG,2682486,2682881,CDS,-,BSU_26120,NC_000964.3
yqbF,2682882,2683206,CDS,-,BSU_26130,NC_000964.3
yqbE,2683207,2684160,CDS,-,BSU_26140,NC_000964.3
yqbD,2684161,2685129,CDS,-,BSU_26150,NC_000964.3
yqbC,2685130,2685815,CDS,-,BSU_26160,NC_000964.3
5'yqbC,2685816,2685835,5'UTR,-,BSU_26160,NC_000964.3
3'yqbB,2685836,2685855,3'UTR,-,BSU_26170,NC_000964.3
yqbB,2685856,2686773,CDS,-,BSU_26170,NC_000964.3
yqbA,2686770,2688302,CDS,-,BSU_26180,NC_000964.3
yqaT,2688303,2689601,CDS,-,BSU_26190,NC_000964.3
yqaS,2689594,2690313,CDS,-,BSU_26200,NC_000964.3
5'yqaS,2690314,2690347,5'UTR,-,BSU_26200,NC_000964.3
3'yqaR,2690348,2690380,3'UTR,-,BSU_26210,NC_000964.3
yqaR,2690381,2690845,CDS,-,BSU_26210,NC_000964.3
5'yqaR,2690846,2690948,5'UTR,-,BSU_26210,NC_000964.3
3'yqaQ,2690949,2690988,3'UTR,-,BSU_26220,NC_000964.3
yqaQ,2690989,2691444,CDS,-,BSU_26220,NC_000964.3
5'yqaQ,2691445,2691542,5'UTR,-,BSU_26220,NC_000964.3
5'yqaP,2691543,2691641,5'UTR,+,BSU_26230,NC_000964.3
yqaP,2691642,2692571,CDS,+,BSU_26230,NC_000964.3
3'yqaP,2692572,2692607,3'UTR,+,BSU_26230,NC_000964.3
3'yqaO,2692608,2692644,3'UTR,-,BSU_26240,NC_000964.3
yqaO,2692645,2692851,CDS,-,BSU_26240,NC_000964.3
5'yqaO,2692852,2692892,5'UTR,-,BSU_26240,NC_000964.3
3'yqaN,2692893,2692932,3'UTR,-,BSU_26250,NC_000964.3
yqaN,2692933,2693361,CDS,-,BSU_26250,NC_000964.3
5'yqaN,2693362,2693416,5'UTR,-,BSU_26250,NC_000964.3
3'yqzO,2693417,2693456,3'UTR,-,BSU_26259,NC_000964.3
yqzO,2693457,2693606,CDS,-,BSU_26259,NC_000964.3
sknM,2693597,2694538,CDS,-,BSU_26260,NC_000964.3
yqaL,2694420,2695097,CDS,-,BSU_26270,NC_000964.3
5'yqaL,2695098,2695135,5'UTR,-,BSU_26270,NC_000964.3
3'yqaK,2695136,2695172,3'UTR,-,BSU_26280,NC_000964.3
yqaK,2695173,2696029,CDS,-,BSU_26280,NC_000964.3
yqaJ,2696030,2696989,CDS,-,BSU_26290,NC_000964.3
5'yqaJ,2696990,2697054,5'UTR,-,BSU_26290,NC_000964.3
3'yqaI,2697055,2697094,3'UTR,-,BSU_26300,NC_000964.3
yqaI,2697095,2697289,CDS,-,BSU_26300,NC_000964.3
BSU_26305,2697249,2697422,CDS,-,BSU_26305,NC_000964.3
sknH,2697419,2697676,CDS,-,BSU_26310,NC_000964.3
yqaG,2697673,2698242,CDS,-,BSU_26320,NC_000964.3
5'yqaG,2698243,2698279,5'UTR,-,BSU_26320,NC_000964.3
3'yqdA,2698280,2698315,3'UTR,-,BSU_26330,NC_000964.3
yqdA,2698316,2698485,CDS,-,BSU_26330,NC_000964.3
yqaF,2698486,2698716,CDS,-,BSU_26340,NC_000964.3
5'yqaF,2698717,2698804,5'UTR,-,BSU_26340,NC_000964.3
5'sknR,2698805,2698892,5'UTR,+,BSU_26350,NC_000964.3
sknR,2698893,2699243,CDS,+,BSU_26350,NC_000964.3
3'sknR,2699244,2699376,3'UTR,+,BSU_26350,NC_000964.3
3'yqaD,2699377,2699509,3'UTR,-,BSU_26360,NC_000964.3
yqaD,2699510,2699677,CDS,-,BSU_26360,NC_000964.3
5'yqaD,2699678,2699992,5'UTR,-,BSU_26360,NC_000964.3
3'yqaC,2699993,2700032,3'UTR,-,BSU_26370,NC_000964.3
yqaC,2700033,2700569,CDS,-,BSU_26370,NC_000964.3
5'yqaC,2700570,2700703,5'UTR,-,BSU_26370,NC_000964.3
5'yqaB,2700704,2700837,5'UTR,+,BSU_26380,NC_000964.3
yqaB,2700838,2701356,CDS,+,BSU_26380,NC_000964.3
sigKc,2701338,2701754,pseudogene,+,BSU_26390,NC_000964.3
BSU_26399,2701754,2701870,CDS,+,BSU_26399,NC_000964.3
3'BSU_26399,2701871,2701924,3'UTR,+,BSU_26399,NC_000964.3
3'yrkS,2701925,2701978,3'UTR,-,BSU_26400,NC_000964.3
yrkS,2701979,2702143,CDS,-,BSU_26400,NC_000964.3
5'yrkS,2702144,2702647,5'UTR,-,BSU_26400,NC_000964.3
3'psiE,2702648,2702687,3'UTR,-,BSU_26410,NC_000964.3
psiE,2702688,2703104,CDS,-,BSU_26410,NC_000964.3
5'psiE,2703105,2703127,5'UTR,-,BSU_26410,NC_000964.3
3'yrkQ,2703128,2703149,3'UTR,-,BSU_26420,NC_000964.3
yrkQ,2703150,2704448,CDS,-,BSU_26420,NC_000964.3
yrkP,2704435,2705130,CDS,-,BSU_26430,NC_000964.3
5'yrkP,2705131,2705263,5'UTR,-,BSU_26430,NC_000964.3
5'yrkO,2705264,2705397,5'UTR,+,BSU_26440,NC_000964.3
yrkO,2705398,2706615,CDS,+,BSU_26440,NC_000964.3
BSU_26449,2706534,2706782,CDS,+,BSU_26449,NC_000964.3
3'BSU_26449,2706783,2706822,3'UTR,+,BSU_26449,NC_000964.3
5'yrkN,2706823,2707126,5'UTR,+,BSU_26450,NC_000964.3
yrkN,2707127,2707684,CDS,+,BSU_26450,NC_000964.3
3'yrkN,2707685,2707929,3'UTR,+,BSU_26450,NC_000964.3
3'yrkL,2707930,2708174,3'UTR,-,BSU_26470,NC_000964.3
yrkL,2708175,2708699,CDS,-,BSU_26470,NC_000964.3
5'yrkL,2708700,2708902,5'UTR,-,BSU_26470,NC_000964.3
3'yrkK,2708903,2708942,3'UTR,-,BSU_26480,NC_000964.3
yrkK,2708943,2709419,CDS,-,BSU_26480,NC_000964.3
5'yrkK,2709420,2709961,5'UTR,-,BSU_26480,NC_000964.3
3'yrkJ,2709962,2710001,3'UTR,-,BSU_26490,NC_000964.3
yrkJ,2710002,2710787,CDS,-,BSU_26490,NC_000964.3
5'yrkJ,2710788,2710817,5'UTR,-,BSU_26490,NC_000964.3
3'yrkI,2710818,2710847,3'UTR,-,BSU_26500,NC_000964.3
yrkI,2710848,2711108,CDS,-,BSU_26500,NC_000964.3
yrkH,2711109,2712242,CDS,-,BSU_26510,NC_000964.3
5'yrkH,2712243,2712536,5'UTR,-,BSU_26510,NC_000964.3
3'yrkF,2712537,2712576,3'UTR,-,BSU_26530,NC_000964.3
yrkF,2712577,2713134,CDS,-,BSU_26530,NC_000964.3
5'yrkF,2713135,2713279,5'UTR,-,BSU_26530,NC_000964.3
3'yrkE,2713280,2713319,3'UTR,-,BSU_26540,NC_000964.3
yrkE,2713320,2713802,CDS,-,BSU_26540,NC_000964.3
5'yrkE,2713803,2713908,5'UTR,-,BSU_26540,NC_000964.3
3'yrkD,2713909,2713948,3'UTR,-,BSU_26550,NC_000964.3
yrkD,2713949,2714140,CDS,-,BSU_26550,NC_000964.3
5'yrkD,2714141,2714190,5'UTR,-,BSU_26550,NC_000964.3
3'yrzM,2714191,2714230,3'UTR,-,BSU_26558,NC_000964.3
yrzM,2714231,2714548,pseudogene,-,BSU_26558,NC_000964.3
5'yrzM,2714549,2714569,5'UTR,-,BSU_26558,NC_000964.3
3'yrzN,2714570,2714589,3'UTR,-,BSU_26559,NC_000964.3
yrzN,2714590,2714805,pseudogene,-,BSU_26559,NC_000964.3
5'yrzN,2714806,2714892,5'UTR,-,BSU_26559,NC_000964.3
3'yrkC,2714893,2714932,3'UTR,-,BSU_26560,NC_000964.3
yrkC,2714933,2715493,CDS,-,BSU_26560,NC_000964.3
BSU_26569,2715494,2715686,CDS,-,BSU_26569,NC_000964.3
yrkB,2715687,2715865,CDS,-,BSU_26570,NC_000964.3
5'yrkB,2715866,2715994,5'UTR,-,BSU_26570,NC_000964.3
3'bltR,2715995,2716034,3'UTR,-,BSU_26580,NC_000964.3
bltR,2716035,2716856,CDS,-,BSU_26580,NC_000964.3
5'bltR,2716857,2716914,5'UTR,-,BSU_26580,NC_000964.3
5'blt,2716915,2716972,5'UTR,+,BSU_26590,NC_000964.3
blt,2716973,2718175,CDS,+,BSU_26590,NC_000964.3
3'blt,2718176,2718215,3'UTR,+,BSU_26590,NC_000964.3
5'bltD,2718216,2718343,5'UTR,+,BSU_26600,NC_000964.3
bltD,2718344,2718802,CDS,+,BSU_26600,NC_000964.3
3'bltD,2718803,2718880,3'UTR,+,BSU_26600,NC_000964.3
3'yrkA,2718881,2718958,3'UTR,-,BSU_26610,NC_000964.3
yrkA,2718959,2720263,CDS,-,BSU_26610,NC_000964.3
5'yrkA,2720264,2720485,5'UTR,-,BSU_26610,NC_000964.3
3'yrzO,2720486,2720525,3'UTR,-,BSU_26619,NC_000964.3
yrzO,2720526,2720686,CDS,-,BSU_26619,NC_000964.3
yrdR,2720687,2721652,CDS,-,BSU_26620,NC_000964.3
5'yrdR,2721653,2721714,5'UTR,-,BSU_26620,NC_000964.3
5'czcR,2721715,2721777,5'UTR,+,BSU_26630,NC_000964.3
czcR,2721778,2722644,CDS,+,BSU_26630,NC_000964.3
3'czcR,2722645,2722705,3'UTR,+,BSU_26630,NC_000964.3
3'yrdP,2722706,2722766,3'UTR,-,BSU_26640,NC_000964.3
yrdP,2722767,2723804,CDS,-,BSU_26640,NC_000964.3
5'yrdP,2723805,2723851,5'UTR,-,BSU_26640,NC_000964.3
3'czcD,2723852,2723891,3'UTR,-,BSU_26650,NC_000964.3
czcD,2723892,2724827,CDS,-,BSU_26650,NC_000964.3
5'czcD,2724828,2725073,5'UTR,-,BSU_26650,NC_000964.3
3'yrdN,2725074,2725113,3'UTR,-,BSU_26660,NC_000964.3
yrdN,2725114,2725503,CDS,-,BSU_26660,NC_000964.3
5'yrdN,2725504,2725669,5'UTR,-,BSU_26660,NC_000964.3
5'gltR,2725670,2725836,5'UTR,+,BSU_26670,NC_000964.3
gltR,2725837,2726727,CDS,+,BSU_26670,NC_000964.3
3'gltR,2726728,2726805,3'UTR,+,BSU_26670,NC_000964.3
3'yrdK,2726806,2726884,3'UTR,-,BSU_26680,NC_000964.3
yrdK,2726885,2727202,CDS,-,BSU_26680,NC_000964.3
brnQ,2727160,2728482,CDS,-,BSU_26690,NC_000964.3
5'brnQ,2728483,2728606,5'UTR,-,BSU_26690,NC_000964.3
3'azlD,2728607,2728646,3'UTR,-,BSU_26700,NC_000964.3
azlD,2728647,2728979,CDS,-,BSU_26700,NC_000964.3
azlC,2728976,2729740,CDS,-,BSU_26710,NC_000964.3
azlB,2729741,2730226,CDS,-,BSU_26720,NC_000964.3
5'azlB,2730227,2730519,5'UTR,-,BSU_26720,NC_000964.3
3'yrdF,2730520,2730559,3'UTR,-,BSU_26730,NC_000964.3
yrdF,2730560,2730835,CDS,-,BSU_26730,NC_000964.3
5'yrdF,2730836,2731066,5'UTR,-,BSU_26730,NC_000964.3
3'cypA,2731067,2731106,3'UTR,-,BSU_26740,NC_000964.3
cypA,2731107,2732339,CDS,-,BSU_26740,NC_000964.3
5'cypA,2732340,2732364,5'UTR,-,BSU_26740,NC_000964.3
3'yrdDc,2732365,2732388,3'UTR,-,BSU_26748,NC_000964.3
yrdDc,2732389,2732547,pseudogene,-,BSU_26748,NC_000964.3
yrdDm,2732547,2732747,pseudogene,-,BSU_26749,NC_000964.3
yrdDn,2732747,2732881,pseudogene,-,BSU_26750,NC_000964.3
5'yrdDn,2732882,2732939,5'UTR,-,BSU_26750,NC_000964.3
3'yrdC,2732940,2732979,3'UTR,-,BSU_26760,NC_000964.3
yrdC,2732980,2733543,CDS,-,BSU_26760,NC_000964.3
5'yrdC,2733544,2733731,5'UTR,-,BSU_26760,NC_000964.3
3'yrdB,2733732,2733771,3'UTR,-,BSU_26770,NC_000964.3
yrdB,2733772,2734143,CDS,-,BSU_26770,NC_000964.3
5'yrdB,2734144,2734912,5'UTR,-,BSU_26770,NC_000964.3
3'yrdA,2734913,2734952,3'UTR,-,BSU_26780,NC_000964.3
yrdA,2734953,2735456,CDS,-,BSU_26780,NC_000964.3
5'yrdA,2735457,2735641,5'UTR,-,BSU_26780,NC_000964.3
3'aadK,2735642,2735681,3'UTR,-,BSU_26790,NC_000964.3
aadK,2735682,2736536,CDS,-,BSU_26790,NC_000964.3
5'aadK,2736537,2736725,5'UTR,-,BSU_26790,NC_000964.3
5'yrpB,2736726,2736914,5'UTR,+,BSU_26800,NC_000964.3
yrpB,2736915,2737958,CDS,+,BSU_26800,NC_000964.3
3'yrpB,2737959,2737998,3'UTR,+,BSU_26800,NC_000964.3
5'murI,2737999,2738307,5'UTR,+,BSU_26810,NC_000964.3
murI,2738308,2739105,CDS,+,BSU_26810,NC_000964.3
3'murI,2739106,2739145,3'UTR,+,BSU_26810,NC_000964.3
5'yrpD,2739146,2739485,5'UTR,+,BSU_26820,NC_000964.3
yrpD,2739486,2740193,CDS,+,BSU_26820,NC_000964.3
3'yrpD,2740194,2740233,3'UTR,+,BSU_26820,NC_000964.3
5'BSU_26829,2740234,2740516,5'UTR,+,BSU_26829,NC_000964.3
BSU_26829,2740517,2740678,pseudogene,+,BSU_26829,NC_000964.3
3'BSU_26829,2740679,2740718,3'UTR,+,BSU_26829,NC_000964.3
5'yrpDX,2740719,2740768,5'UTR,+,BSU_26826,NC_000964.3
yrpDX,2740769,2740846,CDS,+,BSU_26826,NC_000964.3
3'yrpDX,2740847,2740989,3'UTR,+,BSU_26826,NC_000964.3
3'BSU_26827,2740990,2741132,3'UTR,-,BSU_26827,NC_000964.3
BSU_26827,2741133,2741294,CDS,-,BSU_26827,NC_000964.3
5'BSU_26827,2741295,2741325,5'UTR,-,BSU_26827,NC_000964.3
3'zinT,2741326,2741356,3'UTR,-,BSU_26830,NC_000964.3
zinT,2741357,2742112,CDS,-,BSU_26830,NC_000964.3
5'zinT,2742113,2742203,5'UTR,-,BSU_26830,NC_000964.3
3'sigZ,2742204,2742243,3'UTR,-,BSU_26840,NC_000964.3
sigZ,2742244,2742774,CDS,-,BSU_26840,NC_000964.3
5'sigZ,2742775,2742841,5'UTR,-,BSU_26840,NC_000964.3
5'yrpG,2742842,2742908,5'UTR,+,BSU_26850,NC_000964.3
yrpG,2742909,2743889,CDS,+,BSU_26850,NC_000964.3
3'yrpG,2743890,2744025,3'UTR,+,BSU_26850,NC_000964.3
3'yraO,2744026,2744162,3'UTR,-,BSU_26860,NC_000964.3
yraO,2744163,2745479,CDS,-,BSU_26860,NC_000964.3
5'yraO,2745480,2745553,5'UTR,-,BSU_26860,NC_000964.3
3'yraN,2745554,2745593,3'UTR,-,BSU_26870,NC_000964.3
yraN,2745594,2746463,CDS,-,BSU_26870,NC_000964.3
5'yraN,2746464,2746535,5'UTR,-,BSU_26870,NC_000964.3
5'prpF,2746536,2746607,5'UTR,+,BSU_26880,NC_000964.3
prpF,2746608,2747711,CDS,+,BSU_26880,NC_000964.3
3'prpF,2747712,2747847,3'UTR,+,BSU_26880,NC_000964.3
3'csn,2747848,2747983,3'UTR,-,BSU_26890,NC_000964.3
csn,2747984,2748817,CDS,-,BSU_26890,NC_000964.3
5'csn,2748818,2749038,5'UTR,-,BSU_26890,NC_000964.3
5'yraL,2749039,2749259,5'UTR,+,BSU_26900,NC_000964.3
yraL,2749260,2749523,CDS,+,BSU_26900,NC_000964.3
3'yraL,2749524,2749563,3'UTR,+,BSU_26900,NC_000964.3
5'yraK,2749564,2749659,5'UTR,+,BSU_26910,NC_000964.3
yraK,2749660,2750475,CDS,+,BSU_26910,NC_000964.3
3'yraK,2750476,2750678,3'UTR,+,BSU_26910,NC_000964.3
3'yraJ,2750679,2750882,3'UTR,-,BSU_26920,NC_000964.3
yraJ,2750883,2751239,CDS,-,BSU_26920,NC_000964.3
5'yraJ,2751240,2751265,5'UTR,-,BSU_26920,NC_000964.3
3'yraI,2751266,2751291,3'UTR,-,BSU_26930,NC_000964.3
yraI,2751292,2751651,CDS,-,BSU_26930,NC_000964.3
5'yraI,2751652,2751882,5'UTR,-,BSU_26930,NC_000964.3
3'BSU_26935,2751883,2751922,3'UTR,-,BSU_26935,NC_000964.3
BSU_26935,2751923,2752024,CDS,-,BSU_26935,NC_000964.3
5'BSU_26935,2752025,2752126,5'UTR,-,BSU_26935,NC_000964.3
3'yraH,2752127,2752166,3'UTR,-,BSU_26940,NC_000964.3
yraH,2752167,2752553,CDS,-,BSU_26940,NC_000964.3
5'yraH,2752554,2752677,5'UTR,-,BSU_26940,NC_000964.3
5'yraG,2752678,2752801,5'UTR,+,BSU_26950,NC_000964.3
yraG,2752802,2753064,CDS,+,BSU_26950,NC_000964.3
yraF,2753065,2753451,CDS,+,BSU_26960,NC_000964.3
adhB,2753452,2754588,CDS,+,BSU_26970,NC_000964.3
yraE,2754589,2754819,CDS,+,BSU_26980,NC_000964.3
yraD,2754820,2755119,CDS,+,BSU_26990,NC_000964.3
3'yraD,2755120,2755250,3'UTR,+,BSU_26990,NC_000964.3
3'adhR,2755251,2755381,3'UTR,-,BSU_27000,NC_000964.3
adhR,2755382,2755804,CDS,-,BSU_27000,NC_000964.3
5'adhR,2755805,2755895,5'UTR,-,BSU_27000,NC_000964.3
5'yrzP,2755896,2755986,5'UTR,+,BSU_27009,NC_000964.3
yrzP,2755987,2756181,CDS,+,BSU_27009,NC_000964.3
3'yrzP,2756182,2756221,3'UTR,+,BSU_27009,NC_000964.3
5'adhA,2756222,2756311,5'UTR,+,BSU_27010,NC_000964.3
adhA,2756312,2757361,CDS,+,BSU_27010,NC_000964.3
3'adhA,2757362,2757401,3'UTR,+,BSU_27010,NC_000964.3
5'sufL,2757402,2757491,5'UTR,+,BSU_27020,NC_000964.3
sufL,2757492,2758001,CDS,+,BSU_27020,NC_000964.3
3'sufL,2758002,2758021,3'UTR,+,BSU_27020,NC_000964.3
3'sacC,2758022,2758042,3'UTR,-,BSU_27030,NC_000964.3
sacC,2758043,2760076,CDS,-,BSU_27030,NC_000964.3
BSU_27035,2759985,2760152,CDS,-,BSU_27035,NC_000964.3
5'BSU_27035,2760153,2760192,5'UTR,-,BSU_27035,NC_000964.3
3'levG,2760193,2760232,3'UTR,-,BSU_27040,NC_000964.3
levG,2760233,2761060,CDS,-,BSU_27040,NC_000964.3
levF,2761061,2761890,CDS,-,BSU_27050,NC_000964.3
levE,2761891,2762395,CDS,-,BSU_27060,NC_000964.3
levD,2762395,2762835,CDS,-,BSU_27070,NC_000964.3
5'levD,2762836,2762984,5'UTR,-,BSU_27070,NC_000964.3
3'levR,2762985,2763024,3'UTR,-,BSU_27080,NC_000964.3
levR,2763025,2765832,CDS,-,BSU_27080,NC_000964.3
5'levR,2765833,2766105,5'UTR,-,BSU_27080,NC_000964.3
5'BSU_27085,2766106,2766378,5'UTR,+,BSU_27085,NC_000964.3
BSU_27085,2766379,2766557,CDS,+,BSU_27085,NC_000964.3
aapA,2766558,2767946,CDS,+,BSU_27090,NC_000964.3
3'aapA,2767947,2767993,3'UTR,+,BSU_27090,NC_000964.3
3'yrhP,2767994,2768041,3'UTR,-,BSU_27100,NC_000964.3
yrhP,2768042,2768674,CDS,-,BSU_27100,NC_000964.3
5'yrhP,2768675,2768750,5'UTR,-,BSU_27100,NC_000964.3
5'yrhO,2768751,2768826,5'UTR,+,BSU_27110,NC_000964.3
yrhO,2768827,2769654,CDS,+,BSU_27110,NC_000964.3
3'yrhO,2769655,2769694,3'UTR,+,BSU_27110,NC_000964.3
5'sigV,2769695,2769849,5'UTR,+,BSU_27120,NC_000964.3
sigV,2769850,2770350,CDS,+,BSU_27120,NC_000964.3
rsiV,2770350,2771207,CDS,+,BSU_27130,NC_000964.3
3'rsiV,2771208,2771247,3'UTR,+,BSU_27130,NC_000964.3
5'oatA,2771248,2771317,5'UTR,+,BSU_27140,NC_000964.3
oatA,2771318,2773222,CDS,+,BSU_27140,NC_000964.3
3'oatA,2773223,2773262,3'UTR,+,BSU_27140,NC_000964.3
5'yrhK,2773263,2773355,5'UTR,+,BSU_27150,NC_000964.3
yrhK,2773356,2773646,CDS,+,BSU_27150,NC_000964.3
3'yrhK,2773647,2773686,3'UTR,+,BSU_27150,NC_000964.3
5'surF,2773687,2773772,5'UTR,+,BSU_misc_RNA_82,NC_000964.3
surF,2773773,2773893,ncRNA,+,BSU_misc_RNA_82,NC_000964.3
cypB,2773890,2777054,CDS,-,BSU_27160,NC_000964.3
bscR,2777055,2777654,CDS,-,BSU_27170,NC_000964.3
5'bscR,2777655,2777836,5'UTR,-,BSU_27170,NC_000964.3
3'yrhH,2777837,2777876,3'UTR,-,BSU_27180,NC_000964.3
yrhH,2777877,2778419,CDS,-,BSU_27180,NC_000964.3
5'yrhH,2778420,2778567,5'UTR,-,BSU_27180,NC_000964.3
3'BSU_27185,2778568,2778607,3'UTR,-,BSU_27185,NC_000964.3
BSU_27185,2778608,2778766,CDS,-,BSU_27185,NC_000964.3
5'BSU_27185,2778767,2778882,5'UTR,-,BSU_27185,NC_000964.3
3'yrzI,2778883,2778922,3'UTR,-,BSU_27190,NC_000964.3
yrzI,2778923,2779072,CDS,-,BSU_27190,NC_000964.3
5'yrzI,2779073,2779421,5'UTR,-,BSU_27190,NC_000964.3
3'yrhG,2779422,2779461,3'UTR,-,BSU_27200,NC_000964.3
yrhG,2779462,2780262,CDS,-,BSU_27200,NC_000964.3
5'yrhG,2780263,2780484,5'UTR,-,BSU_27200,NC_000964.3
3'yrhF,2780485,2780524,3'UTR,-,BSU_27210,NC_000964.3
yrhF,2780525,2780893,CDS,-,BSU_27210,NC_000964.3
5'yrhF,2780894,2781050,5'UTR,-,BSU_27210,NC_000964.3
5'yrhE,2781051,2781208,5'UTR,+,BSU_27220,NC_000964.3
yrhE,2781209,2784151,CDS,+,BSU_27220,NC_000964.3
yrhD,2784152,2784652,CDS,+,BSU_27230,NC_000964.3
yrhC,2784653,2784918,CDS,-,BSU_27240,NC_000964.3
5'yrhC,2784919,2784960,5'UTR,-,BSU_27240,NC_000964.3
3'mccB,2784961,2785000,3'UTR,-,BSU_27250,NC_000964.3
mccB,2785001,2786140,CDS,-,BSU_27250,NC_000964.3
mccA,2786141,2787065,CDS,-,BSU_27260,NC_000964.3
5'mccA,2787066,2787097,5'UTR,-,BSU_27260,NC_000964.3
3'mtnN,2787098,2787129,3'UTR,-,BSU_27270,NC_000964.3
mtnN,2787130,2787825,CDS,-,BSU_27270,NC_000964.3
yrrT,2787826,2788487,CDS,-,BSU_27280,NC_000964.3
5'yrrT,2788488,2788583,5'UTR,-,BSU_27280,NC_000964.3
5'yrzA,2788584,2788679,5'UTR,+,BSU_27290,NC_000964.3
yrzA,2788680,2788919,CDS,+,BSU_27290,NC_000964.3
yrrS,2788920,2789621,CDS,-,BSU_27300,NC_000964.3
5'yrrS,2789622,2789653,5'UTR,-,BSU_27300,NC_000964.3
3'pbpI,2789654,2789685,3'UTR,-,BSU_27310,NC_000964.3
pbpI,2789686,2791440,CDS,-,BSU_27310,NC_000964.3
5'pbpI,2791441,2791467,5'UTR,-,BSU_27310,NC_000964.3
3'greA,2791468,2791493,3'UTR,-,BSU_27320,NC_000964.3
greA,2791494,2791967,CDS,-,BSU_27320,NC_000964.3
5'greA,2791968,2792177,5'UTR,-,BSU_27320,NC_000964.3
3'udk,2792178,2792217,3'UTR,-,BSU_27330,NC_000964.3
udk,2792218,2792859,CDS,-,BSU_27330,NC_000964.3
yrrO,2792860,2794128,CDS,-,BSU_27340,NC_000964.3
yrrN,2794129,2795076,CDS,-,BSU_27350,NC_000964.3
yrrM,2795077,2795735,CDS,-,BSU_27360,NC_000964.3
5'yrrM,2795736,2795846,5'UTR,-,BSU_27360,NC_000964.3
3'yrrL,2795847,2795886,3'UTR,-,BSU_27370,NC_000964.3
yrrL,2795887,2796969,CDS,-,BSU_27370,NC_000964.3
5'yrrL,2796970,2797059,5'UTR,-,BSU_27370,NC_000964.3
3'yrzB,2797060,2797099,3'UTR,-,BSU_27380,NC_000964.3
yrzB,2797100,2797398,CDS,-,BSU_27380,NC_000964.3
rimF,2797399,2797815,CDS,-,BSU_27390,NC_000964.3
yrzL,2797816,2798089,CDS,-,BSU_27400,NC_000964.3
5'yrzL,2798090,2798133,5'UTR,-,BSU_27400,NC_000964.3
3'alaS,2798134,2798173,3'UTR,-,BSU_27410,NC_000964.3
alaS,2798174,2800810,CDS,-,BSU_27410,NC_000964.3
5'alaS,2800811,2800845,5'UTR,-,BSU_27410,NC_000964.3
3'tboA,2800846,2800879,3'UTR,-,BSU_misc_RNA_40,NC_000964.3
tboA,2800880,2801140,ncRNA,-,BSU_misc_RNA_40,NC_000964.3
yrrI,2801141,2802202,CDS,-,BSU_27420,NC_000964.3
5'yrrI,2802203,2802279,5'UTR,-,BSU_27420,NC_000964.3
5'glnQ,2802280,2802357,5'UTR,+,BSU_27430,NC_000964.3
glnQ,2802358,2803107,CDS,+,BSU_27430,NC_000964.3
glnH,2803108,2803929,CDS,+,BSU_27440,NC_000964.3
3'glnH,2803930,2803959,3'UTR,+,BSU_27440,NC_000964.3
5'glnM,2803960,2803989,5'UTR,+,BSU_27450,NC_000964.3
glnM,2803990,2804656,CDS,+,BSU_27450,NC_000964.3
glnP,2804657,2805313,CDS,+,BSU_27460,NC_000964.3
yrzQ,2805314,2805500,CDS,-,BSU_27468,NC_000964.3
yrzR,2805501,2805703,CDS,-,BSU_27469,NC_000964.3
yrrD,2805704,2806228,CDS,-,BSU_27470,NC_000964.3
5'yrrD,2806229,2806257,5'UTR,-,BSU_27470,NC_000964.3
3'recDB,2806258,2806285,3'UTR,-,BSU_27480,NC_000964.3
recDB,2806286,2808682,CDS,-,BSU_27480,NC_000964.3
yrrB,2808683,2809327,CDS,-,BSU_27490,NC_000964.3
5'yrrB,2809328,2809372,5'UTR,-,BSU_27490,NC_000964.3
3'mnmA,2809373,2809412,3'UTR,-,BSU_27500,NC_000964.3
mnmA,2809413,2810558,CDS,-,BSU_27500,NC_000964.3
iscSA,2810559,2811698,CDS,-,BSU_27510,NC_000964.3
cymR,2811699,2812133,CDS,-,BSU_27520,NC_000964.3
5'cymR,2812134,2812234,5'UTR,-,BSU_27520,NC_000964.3
5'rarA,2812235,2812335,5'UTR,+,BSU_27530,NC_000964.3
rarA,2812336,2813601,CDS,+,BSU_27530,NC_000964.3
3'rarA,2813602,2813621,3'UTR,+,BSU_27530,NC_000964.3
3'tcdA,2813622,2813642,3'UTR,-,BSU_27540,NC_000964.3
tcdA,2813643,2814407,CDS,-,BSU_27540,NC_000964.3
