gene_name,start,end,feature_type,strand,locus_tag,chromosome
MXAN_RS14355,3471255,3472427,CDS,+,MXAN_RS14355,NC_008095.1
MXAN_RS14360,3472393,3473616,CDS,-,MXAN_RS14360,NC_008095.1
5'MXAN_RS14360,3473617,3473683,5'UTR,-,MXAN_RS14360,NC_008095.1
3'MXAN_RS14365,3473684,3473723,3'UTR,-,MXAN_RS14365,NC_008095.1
MXAN_RS14365,3473724,3474323,CDS,-,MXAN_RS14365,NC_008095.1
MXAN_RS14370,3474323,3477463,CDS,-,MXAN_RS14370,NC_008095.1
MXAN_RS14375,3477464,3478620,CDS,-,MXAN_RS14375,NC_008095.1
5'MXAN_RS14375,3478621,3478767,5'UTR,-,MXAN_RS14375,NC_008095.1
5'MXAN_RS14380,3478768,3478915,5'UTR,+,MXAN_RS14380,NC_008095.1
MXAN_RS14380,3478916,3480065,CDS,+,MXAN_RS14380,NC_008095.1
dctA,3480066,3481355,CDS,-,MXAN_RS14385,NC_008095.1
5'dctA,3481356,3481418,5'UTR,-,MXAN_RS14385,NC_008095.1
3'MXAN_RS14390,3481419,3481458,3'UTR,-,MXAN_RS14390,NC_008095.1
MXAN_RS14390,3481459,3481746,CDS,-,MXAN_RS14390,NC_008095.1
5'MXAN_RS14390,3481747,3481776,5'UTR,-,MXAN_RS14390,NC_008095.1
3'MXAN_RS14395,3481777,3481806,3'UTR,-,MXAN_RS14395,NC_008095.1
MXAN_RS14395,3481807,3482229,CDS,-,MXAN_RS14395,NC_008095.1
5'MXAN_RS14395,3482230,3482266,5'UTR,-,MXAN_RS14395,NC_008095.1
5'MXAN_RS14400,3482267,3482304,5'UTR,+,MXAN_RS14400,NC_008095.1
MXAN_RS14400,3482305,3482946,CDS,+,MXAN_RS14400,NC_008095.1
3'MXAN_RS14400,3482947,3482970,3'UTR,+,MXAN_RS14400,NC_008095.1
5'MXAN_RS14405,3482971,3482994,5'UTR,+,MXAN_RS14405,NC_008095.1
MXAN_RS14405,3482995,3489021,CDS,+,MXAN_RS14405,NC_008095.1
MXAN_RS14410,3489022,3490160,CDS,-,MXAN_RS14410,NC_008095.1
5'MXAN_RS14410,3490161,3490216,5'UTR,-,MXAN_RS14410,NC_008095.1
3'tyrS,3490217,3490256,3'UTR,-,MXAN_RS14415,NC_008095.1
tyrS,3490257,3491519,CDS,-,MXAN_RS14415,NC_008095.1
5'tyrS,3491520,3491547,5'UTR,-,MXAN_RS14415,NC_008095.1
3'MXAN_RS14420,3491548,3491575,3'UTR,-,MXAN_RS14420,NC_008095.1
MXAN_RS14420,3491576,3492364,CDS,-,MXAN_RS14420,NC_008095.1
MXAN_RS14425,3492361,3492984,CDS,-,MXAN_RS14425,NC_008095.1
ssrS,3492984,3493219,ncRNA,-,MXAN_RS36415,NC_008095.1
5'ssrS,3493220,3493333,ncRNA,-,MXAN_RS36415,NC_008095.1
5'MXAN_RS14430,3493334,3493448,5'UTR,+,MXAN_RS14430,NC_008095.1
MXAN_RS14430,3493449,3494330,CDS,+,MXAN_RS14430,NC_008095.1
MXAN_RS14435,3494327,3495325,CDS,+,MXAN_RS14435,NC_008095.1
3'MXAN_RS14435,3495326,3495365,3'UTR,+,MXAN_RS14435,NC_008095.1
5'MXAN_RS14440,3495366,3495431,5'UTR,+,MXAN_RS14440,NC_008095.1
MXAN_RS14440,3495432,3495602,CDS,+,MXAN_RS14440,NC_008095.1
3'MXAN_RS14440,3495603,3495733,3'UTR,+,MXAN_RS14440,NC_008095.1
3'MXAN_RS14445,3495734,3495865,3'UTR,-,MXAN_RS14445,NC_008095.1
MXAN_RS14445,3495866,3497011,CDS,-,MXAN_RS14445,NC_008095.1
MXAN_RS14450,3497008,3498129,CDS,-,MXAN_RS14450,NC_008095.1
5'MXAN_RS14450,3498130,3498242,5'UTR,-,MXAN_RS14450,NC_008095.1
3'MXAN_RS14455,3498243,3498282,3'UTR,-,MXAN_RS14455,NC_008095.1
MXAN_RS14455,3498283,3499125,CDS,-,MXAN_RS14455,NC_008095.1
5'MXAN_RS14455,3499126,3499201,5'UTR,-,MXAN_RS14455,NC_008095.1
3'MXAN_RS14460,3499202,3499241,3'UTR,-,MXAN_RS14460,NC_008095.1
MXAN_RS14460,3499242,3500582,CDS,-,MXAN_RS14460,NC_008095.1
5'MXAN_RS14460,3500583,3500649,5'UTR,-,MXAN_RS14460,NC_008095.1
3'MXAN_RS14465,3500650,3500689,3'UTR,-,MXAN_RS14465,NC_008095.1
MXAN_RS14465,3500690,3501637,CDS,-,MXAN_RS14465,NC_008095.1
5'MXAN_RS14465,3501638,3501693,5'UTR,-,MXAN_RS14465,NC_008095.1
3'MXAN_RS14470,3501694,3501733,3'UTR,-,MXAN_RS14470,NC_008095.1
MXAN_RS14470,3501734,3503149,CDS,-,MXAN_RS14470,NC_008095.1
MXAN_RS14475,3503150,3504104,CDS,-,MXAN_RS14475,NC_008095.1
5'MXAN_RS14475,3504105,3504198,5'UTR,-,MXAN_RS14475,NC_008095.1
5'MXAN_RS14480,3504199,3504293,5'UTR,+,MXAN_RS14480,NC_008095.1
MXAN_RS14480,3504294,3504515,CDS,+,MXAN_RS14480,NC_008095.1
3'MXAN_RS14480,3504516,3504595,3'UTR,+,MXAN_RS14480,NC_008095.1
3'MXAN_RS14485,3504596,3504675,3'UTR,-,MXAN_RS14485,NC_008095.1
MXAN_RS14485,3504676,3508863,CDS,-,MXAN_RS14485,NC_008095.1
5'MXAN_RS14485,3508864,3508922,5'UTR,-,MXAN_RS14485,NC_008095.1
3'MXAN_RS14490,3508923,3508962,3'UTR,-,MXAN_RS14490,NC_008095.1
MXAN_RS14490,3508963,3512130,CDS,-,MXAN_RS14490,NC_008095.1
5'MXAN_RS14490,3512131,3512256,5'UTR,-,MXAN_RS14490,NC_008095.1
5'MXAN_RS14495,3512257,3512383,5'UTR,+,MXAN_RS14495,NC_008095.1
MXAN_RS14495,3512384,3514654,CDS,+,MXAN_RS14495,NC_008095.1
MXAN_RS14500,3514655,3516269,CDS,+,MXAN_RS14500,NC_008095.1
3'MXAN_RS14500,3516270,3516309,3'UTR,+,MXAN_RS14500,NC_008095.1
5'MXAN_RS14505,3516310,3516366,5'UTR,+,MXAN_RS14505,NC_008095.1
MXAN_RS14505,3516367,3517848,CDS,+,MXAN_RS14505,NC_008095.1
MXAN_RS14510,3517849,3518468,CDS,+,MXAN_RS14510,NC_008095.1
MXAN_RS14515,3518469,3520406,CDS,-,MXAN_RS14515,NC_008095.1
5'MXAN_RS14515,3520407,3520495,5'UTR,-,MXAN_RS14515,NC_008095.1
5'pgeF,3520496,3520584,5'UTR,+,MXAN_RS14520,NC_008095.1
pgeF,3520585,3521346,CDS,+,MXAN_RS14520,NC_008095.1
3'pgeF,3521347,3521386,3'UTR,+,MXAN_RS14520,NC_008095.1
5'MXAN_RS14525,3521387,3521430,5'UTR,+,MXAN_RS14525,NC_008095.1
MXAN_RS14525,3521431,3522317,CDS,+,MXAN_RS14525,NC_008095.1
MXAN_RS14530,3522318,3523523,CDS,+,MXAN_RS14530,NC_008095.1
3'MXAN_RS14530,3523524,3523563,3'UTR,+,MXAN_RS14530,NC_008095.1
5'MXAN_RS38710,3523564,3523923,5'UTR,+,MXAN_RS38710,NC_008095.1
MXAN_RS38710,3523924,3524463,pseudogene,+,MXAN_RS38710,NC_008095.1
MXAN_RS38710,3523924,3524463,CDS,+,MXAN_RS38710,NC_008095.1
3'MXAN_RS38710,3524464,3524503,3'UTR,+,MXAN_RS38710,NC_008095.1
5'MXAN_RS38715,3524504,3524641,5'UTR,+,MXAN_RS38715,NC_008095.1
MXAN_RS38715,3524642,3524796,CDS,+,MXAN_RS38715,NC_008095.1
topA,3524797,3527367,CDS,+,MXAN_RS14535,NC_008095.1
3'topA,3527368,3527407,3'UTR,+,MXAN_RS14535,NC_008095.1
5'MXAN_RS14540,3527408,3527527,5'UTR,+,MXAN_RS14540,NC_008095.1
MXAN_RS14540,3527528,3528265,CDS,+,MXAN_RS14540,NC_008095.1
MXAN_RS14545,3528266,3528809,CDS,+,MXAN_RS14545,NC_008095.1
MXAN_RS14550,3528810,3529391,CDS,+,MXAN_RS14550,NC_008095.1
3'MXAN_RS14550,3529392,3529412,3'UTR,+,MXAN_RS14550,NC_008095.1
3'MXAN_RS14555,3529413,3529433,3'UTR,-,MXAN_RS14555,NC_008095.1
MXAN_RS14555,3529434,3529826,CDS,-,MXAN_RS14555,NC_008095.1
5'MXAN_RS14555,3529827,3529961,5'UTR,-,MXAN_RS14555,NC_008095.1
5'trmFO,3529962,3530097,5'UTR,+,MXAN_RS14560,NC_008095.1
trmFO,3530098,3531471,CDS,+,MXAN_RS14560,NC_008095.1
MXAN_RS14565,3531468,3533111,CDS,+,MXAN_RS14565,NC_008095.1
3'MXAN_RS14565,3533112,3533140,3'UTR,+,MXAN_RS14565,NC_008095.1
5'MXAN_RS14570,3533141,3533170,5'UTR,+,MXAN_RS14570,NC_008095.1
MXAN_RS14570,3533171,3535432,CDS,+,MXAN_RS14570,NC_008095.1
3'MXAN_RS14570,3535433,3535457,3'UTR,+,MXAN_RS14570,NC_008095.1
5'MXAN_RS14575,3535458,3535482,5'UTR,+,MXAN_RS14575,NC_008095.1
MXAN_RS14575,3535483,3536385,CDS,+,MXAN_RS14575,NC_008095.1
3'MXAN_RS14575,3536386,3536425,3'UTR,+,MXAN_RS14575,NC_008095.1
5'MXAN_RS14580,3536426,3536606,5'UTR,+,MXAN_RS14580,NC_008095.1
MXAN_RS14580,3536607,3538427,CDS,+,MXAN_RS14580,NC_008095.1
3'MXAN_RS14580,3538428,3538462,3'UTR,+,MXAN_RS14580,NC_008095.1
5'hslV,3538463,3538497,5'UTR,+,MXAN_RS14585,NC_008095.1
hslV,3538498,3539037,CDS,+,MXAN_RS14585,NC_008095.1
hslU,3539038,3540435,CDS,+,MXAN_RS14590,NC_008095.1
MXAN_RS14595,3540436,3541717,CDS,+,MXAN_RS14595,NC_008095.1
3'MXAN_RS14595,3541718,3541757,3'UTR,+,MXAN_RS14595,NC_008095.1
5'MXAN_RS14600,3541758,3541825,5'UTR,+,MXAN_RS14600,NC_008095.1
MXAN_RS14600,3541826,3543205,CDS,+,MXAN_RS14600,NC_008095.1
dnaK,3543206,3545047,CDS,+,MXAN_RS14605,NC_008095.1
MXAN_RS14610,3545048,3545932,CDS,+,MXAN_RS14610,NC_008095.1
MXAN_RS14615,3545933,3546415,CDS,-,MXAN_RS14615,NC_008095.1
MXAN_RS14620,3546416,3546855,CDS,-,MXAN_RS14620,NC_008095.1
MXAN_RS14625,3546856,3547998,CDS,-,MXAN_RS14625,NC_008095.1
coaE,3547999,3548618,CDS,-,MXAN_RS14630,NC_008095.1
MXAN_RS14635,3548619,3549096,CDS,-,MXAN_RS14635,NC_008095.1
5'MXAN_RS14635,3549097,3549177,5'UTR,-,MXAN_RS14635,NC_008095.1
5'MXAN_RS14640,3549178,3549259,5'UTR,+,MXAN_RS14640,NC_008095.1
MXAN_RS14640,3549260,3549704,CDS,+,MXAN_RS14640,NC_008095.1
yihA,3549705,3550360,CDS,+,MXAN_RS14645,NC_008095.1
MXAN_RS14650,3550361,3552076,CDS,+,MXAN_RS14650,NC_008095.1
3'MXAN_RS14650,3552077,3552116,3'UTR,+,MXAN_RS14650,NC_008095.1
5'exoJ,3552117,3552226,5'UTR,+,MXAN_RS14655,NC_008095.1
exoJ,3552227,3553507,CDS,+,MXAN_RS14655,NC_008095.1
exoK,3553497,3554651,CDS,+,MXAN_RS14660,NC_008095.1
3'exoK,3554652,3554691,3'UTR,+,MXAN_RS14660,NC_008095.1
5'MXAN_RS38720,3554692,3554752,5'UTR,+,MXAN_RS38720,NC_008095.1
MXAN_RS38720,3554753,3555439,CDS,+,MXAN_RS38720,NC_008095.1
3'MXAN_RS38720,3555440,3555488,3'UTR,+,MXAN_RS38720,NC_008095.1
3'MXAN_RS14670,3555489,3555538,3'UTR,-,MXAN_RS14670,NC_008095.1
MXAN_RS14670,3555539,3556630,CDS,-,MXAN_RS14670,NC_008095.1
MXAN_RS14675,3556631,3557634,CDS,-,MXAN_RS14675,NC_008095.1
MXAN_RS14680,3557635,3558385,CDS,-,MXAN_RS14680,NC_008095.1
5'MXAN_RS14680,3558386,3558411,5'UTR,-,MXAN_RS14680,NC_008095.1
3'MXAN_RS14685,3558412,3558436,3'UTR,-,MXAN_RS14685,NC_008095.1
MXAN_RS14685,3558437,3559258,CDS,-,MXAN_RS14685,NC_008095.1
5'MXAN_RS14685,3559259,3559284,5'UTR,-,MXAN_RS14685,NC_008095.1
5'folD,3559285,3559311,5'UTR,+,MXAN_RS14690,NC_008095.1
folD,3559312,3560178,CDS,+,MXAN_RS14690,NC_008095.1
MXAN_RS14695,3560151,3560960,CDS,-,MXAN_RS14695,NC_008095.1
5'MXAN_RS14695,3560961,3561051,5'UTR,-,MXAN_RS14695,NC_008095.1
5'MXAN_RS14700,3561052,3561142,5'UTR,+,MXAN_RS14700,NC_008095.1
MXAN_RS14700,3561143,3562093,CDS,+,MXAN_RS14700,NC_008095.1
MXAN_RS14705,3562094,3562320,CDS,+,MXAN_RS14705,NC_008095.1
3'MXAN_RS14705,3562321,3562360,3'UTR,+,MXAN_RS14705,NC_008095.1
5'MXAN_RS14710,3562361,3562621,5'UTR,+,MXAN_RS14710,NC_008095.1
MXAN_RS14710,3562622,3564061,CDS,+,MXAN_RS14710,NC_008095.1
MXAN_RS14715,3564058,3564669,CDS,-,MXAN_RS14715,NC_008095.1
5'MXAN_RS14715,3564670,3564889,5'UTR,-,MXAN_RS14715,NC_008095.1
3'MXAN_RS14720,3564890,3564929,3'UTR,-,MXAN_RS14720,NC_008095.1
MXAN_RS14720,3564930,3565352,CDS,-,MXAN_RS14720,NC_008095.1
metF,3565349,3566221,CDS,-,MXAN_RS14725,NC_008095.1
5'metF,3566222,3566269,5'UTR,-,MXAN_RS14725,NC_008095.1
5'gcvT,3566270,3566317,5'UTR,+,MXAN_RS14730,NC_008095.1
gcvT,3566318,3567400,CDS,+,MXAN_RS14730,NC_008095.1
gcvH,3567401,3567820,CDS,+,MXAN_RS14735,NC_008095.1
3'gcvH,3567821,3567859,3'UTR,+,MXAN_RS14735,NC_008095.1
5'gcvP,3567860,3567898,5'UTR,+,MXAN_RS14740,NC_008095.1
gcvP,3567899,3570814,CDS,+,MXAN_RS14740,NC_008095.1
3'gcvP,3570815,3570845,3'UTR,+,MXAN_RS14740,NC_008095.1
3'MXAN_RS14745,3570846,3570877,3'UTR,-,MXAN_RS14745,NC_008095.1
MXAN_RS14745,3570878,3571822,CDS,-,MXAN_RS14745,NC_008095.1
MXAN_RS14750,3571823,3573070,CDS,-,MXAN_RS14750,NC_008095.1
5'MXAN_RS14750,3573071,3573149,5'UTR,-,MXAN_RS14750,NC_008095.1
3'MXAN_RS14755,3573150,3573189,3'UTR,-,MXAN_RS14755,NC_008095.1
MXAN_RS14755,3573190,3575106,CDS,-,MXAN_RS14755,NC_008095.1
5'MXAN_RS14755,3575107,3575148,5'UTR,-,MXAN_RS14755,NC_008095.1
5'MXAN_RS14760,3575149,3575191,5'UTR,+,MXAN_RS14760,NC_008095.1
MXAN_RS14760,3575192,3576871,CDS,+,MXAN_RS14760,NC_008095.1
3'MXAN_RS14760,3576872,3576901,3'UTR,+,MXAN_RS14760,NC_008095.1
3'MXAN_RS14765,3576902,3576932,tRNA,-,MXAN_RS14765,NC_008095.1
MXAN_RS14765,3576933,3577024,tRNA,-,MXAN_RS14765,NC_008095.1
5'MXAN_RS14765,3577025,3577098,tRNA,-,MXAN_RS14765,NC_008095.1
5'MXAN_RS14770,3577099,3577172,5'UTR,+,MXAN_RS14770,NC_008095.1
MXAN_RS14770,3577173,3578324,CDS,+,MXAN_RS14770,NC_008095.1
3'MXAN_RS14770,3578325,3578364,3'UTR,+,MXAN_RS14770,NC_008095.1
5'MXAN_RS14775,3578365,3578442,5'UTR,+,MXAN_RS14775,NC_008095.1
MXAN_RS14775,3578443,3578796,CDS,+,MXAN_RS14775,NC_008095.1
3'MXAN_RS14775,3578797,3578836,3'UTR,+,MXAN_RS14775,NC_008095.1
5'asd,3578837,3578877,5'UTR,+,MXAN_RS14780,NC_008095.1
asd,3578878,4440374,CDS,+,MXAN_RS14780,NC_008095.1
3'asd,3579967,3580006,3'UTR,+,MXAN_RS14780,NC_008095.1
5'fdxA,3580007,3580077,5'UTR,+,MXAN_RS14785,NC_008095.1
fdxA,3580078,3580413,CDS,+,MXAN_RS14785,NC_008095.1
3'fdxA,3580414,3580448,3'UTR,+,MXAN_RS14785,NC_008095.1
3'MXAN_RS14790,3580449,3580484,3'UTR,-,MXAN_RS14790,NC_008095.1
MXAN_RS14790,3580485,3581273,CDS,-,MXAN_RS14790,NC_008095.1
5'MXAN_RS14790,3581274,3581365,5'UTR,-,MXAN_RS14790,NC_008095.1
3'MXAN_RS14795,3581366,3581405,3'UTR,-,MXAN_RS14795,NC_008095.1
MXAN_RS14795,3581406,3582455,CDS,-,MXAN_RS14795,NC_008095.1
5'MXAN_RS14795,3582456,3582529,5'UTR,-,MXAN_RS14795,NC_008095.1
5'MXAN_RS14800,3582530,3582604,5'UTR,+,MXAN_RS14800,NC_008095.1
MXAN_RS14800,3582605,3583088,CDS,+,MXAN_RS14800,NC_008095.1
hrpB,3583089,3585653,CDS,-,MXAN_RS14805,NC_008095.1
MXAN_RS14810,3585654,3587070,CDS,-,MXAN_RS14810,NC_008095.1
5'MXAN_RS14810,3587071,3587106,5'UTR,-,MXAN_RS14810,NC_008095.1
3'MXAN_RS14815,3587107,3587142,3'UTR,-,MXAN_RS14815,NC_008095.1
MXAN_RS14815,3587143,3587847,CDS,-,MXAN_RS14815,NC_008095.1
5'MXAN_RS14815,3587848,3587874,5'UTR,-,MXAN_RS14815,NC_008095.1
3'MXAN_RS14820,3587875,3587900,3'UTR,-,MXAN_RS14820,NC_008095.1
MXAN_RS14820,3587901,3588434,CDS,-,MXAN_RS14820,NC_008095.1
5'MXAN_RS14820,3588435,3588538,5'UTR,-,MXAN_RS14820,NC_008095.1
5'MXAN_RS14825,3588539,3588643,5'UTR,+,MXAN_RS14825,NC_008095.1
MXAN_RS14825,3588644,3589036,CDS,+,MXAN_RS14825,NC_008095.1
3'MXAN_RS14825,3589037,3589076,3'UTR,+,MXAN_RS14825,NC_008095.1
5'cglB,3589077,3589255,5'UTR,+,MXAN_RS14830,NC_008095.1
cglB,3589256,3590506,CDS,+,MXAN_RS14830,NC_008095.1
3'cglB,3590507,3590546,3'UTR,+,MXAN_RS14830,NC_008095.1
5'MXAN_RS14835,3590547,3590587,5'UTR,+,MXAN_RS14835,NC_008095.1
MXAN_RS14835,3590588,3591589,CDS,+,MXAN_RS14835,NC_008095.1
3'MXAN_RS14835,3591590,3591620,3'UTR,+,MXAN_RS14835,NC_008095.1
5'MXAN_RS14840,3591621,3591651,5'UTR,+,MXAN_RS14840,NC_008095.1
MXAN_RS14840,3591652,3592107,CDS,+,MXAN_RS14840,NC_008095.1
rlmB,3592108,3592956,CDS,+,MXAN_RS14845,NC_008095.1
3'rlmB,3592957,3592996,3'UTR,+,MXAN_RS14845,NC_008095.1
5'MXAN_RS14850,3592997,3593078,tRNA,+,MXAN_RS14850,NC_008095.1
MXAN_RS14850,3593079,3593207,tRNA,+,MXAN_RS14850,NC_008095.1
MXAN_RS14855,3593208,3593311,tRNA,+,MXAN_RS14855,NC_008095.1
MXAN_RS14860,3593302,3593402,tRNA,+,MXAN_RS14860,NC_008095.1
MXAN_RS14865,3593403,3593507,tRNA,+,MXAN_RS14865,NC_008095.1
tuf,3593508,3594698,CDS,+,MXAN_RS14870,NC_008095.1
3'tuf,3594699,3594738,3'UTR,+,MXAN_RS14870,NC_008095.1
5'rpmG,3594739,3594797,5'UTR,+,MXAN_RS14875,NC_008095.1
rpmG,3594798,3594962,CDS,+,MXAN_RS14875,NC_008095.1
MXAN_RS14880,3594963,3595071,tRNA,+,MXAN_RS14880,NC_008095.1
3'MXAN_RS14880,3595072,3595111,tRNA,+,MXAN_RS14880,NC_008095.1
5'secE,3595112,3595161,5'UTR,+,MXAN_RS14885,NC_008095.1
secE,3595162,3595605,CDS,+,MXAN_RS14885,NC_008095.1
nusG,3595605,3596147,CDS,+,MXAN_RS14890,NC_008095.1
3'nusG,3596148,3596187,3'UTR,+,MXAN_RS14890,NC_008095.1
5'rplK,3596188,3596293,5'UTR,+,MXAN_RS14895,NC_008095.1
rplK,3596294,3596776,CDS,+,MXAN_RS14895,NC_008095.1
rplA,3596777,3597490,CDS,+,MXAN_RS14900,NC_008095.1
3'rplA,3597491,3597530,3'UTR,+,MXAN_RS14900,NC_008095.1
5'rplJ,3597531,3597886,5'UTR,+,MXAN_RS14905,NC_008095.1
rplJ,3597887,3598408,CDS,+,MXAN_RS14905,NC_008095.1
3'rplJ,3598409,3598448,3'UTR,+,MXAN_RS14905,NC_008095.1
5'rplL,3598449,3598511,5'UTR,+,MXAN_RS14910,NC_008095.1
rplL,3598512,3598880,CDS,+,MXAN_RS14910,NC_008095.1
3'rplL,3598881,3598920,3'UTR,+,MXAN_RS14910,NC_008095.1
5'rpoB,3598921,3599057,5'UTR,+,MXAN_RS14915,NC_008095.1
rpoB,3599058,3603284,CDS,+,MXAN_RS14915,NC_008095.1
3'rpoB,3603285,3603324,3'UTR,+,MXAN_RS14915,NC_008095.1
5'rpoC,3603325,3603418,5'UTR,+,MXAN_RS14920,NC_008095.1
rpoC,3603419,3607630,CDS,+,MXAN_RS14920,NC_008095.1
3'rpoC,3607631,3607670,3'UTR,+,MXAN_RS14920,NC_008095.1
5'MXAN_RS14925,3607671,3607840,5'UTR,+,MXAN_RS14925,NC_008095.1
MXAN_RS14925,3607841,3608368,CDS,+,MXAN_RS14925,NC_008095.1
3'MXAN_RS14925,3608369,3608408,3'UTR,+,MXAN_RS14925,NC_008095.1
5'MXAN_RS14930,3608409,3608540,5'UTR,+,MXAN_RS14930,NC_008095.1
MXAN_RS14930,3608541,3608891,CDS,+,MXAN_RS14930,NC_008095.1
MXAN_RS14935,3608888,3609628,CDS,+,MXAN_RS14935,NC_008095.1
3'MXAN_RS14935,3609629,3609668,3'UTR,+,MXAN_RS14935,NC_008095.1
5'MXAN_RS14940,3609669,3609757,5'UTR,+,MXAN_RS14940,NC_008095.1
MXAN_RS14940,3609758,3610447,CDS,+,MXAN_RS14940,NC_008095.1
MXAN_RS14945,3610448,3610984,CDS,+,MXAN_RS14945,NC_008095.1
tgl,3610985,3611746,CDS,+,MXAN_RS14950,NC_008095.1
MXAN_RS14955,3611747,3612164,CDS,+,MXAN_RS14955,NC_008095.1
recO,3612165,3612899,CDS,+,MXAN_RS14960,NC_008095.1
MXAN_RS14965,3612896,3613918,CDS,+,MXAN_RS14965,NC_008095.1
3'MXAN_RS14965,3613919,3613977,3'UTR,+,MXAN_RS14965,NC_008095.1
3'MXAN_RS14970,3613978,3614037,3'UTR,-,MXAN_RS14970,NC_008095.1
MXAN_RS14970,3614038,3614526,CDS,-,MXAN_RS14970,NC_008095.1
MXAN_RS14975,3614525,3614954,CDS,+,MXAN_RS14975,NC_008095.1
MXAN_RS14980,3614955,3616826,CDS,+,MXAN_RS14980,NC_008095.1
MXAN_RS14985,3616827,3620651,CDS,+,MXAN_RS14985,NC_008095.1
3'MXAN_RS14985,3620652,3620691,3'UTR,+,MXAN_RS14985,NC_008095.1
5'MXAN_RS14990,3620692,3620812,5'UTR,+,MXAN_RS14990,NC_008095.1
MXAN_RS14990,3620813,3622357,CDS,+,MXAN_RS14990,NC_008095.1
MXAN_RS14995,3622358,3623743,CDS,+,MXAN_RS14995,NC_008095.1
MXAN_RS15000,3623744,3625096,CDS,-,MXAN_RS15000,NC_008095.1
5'MXAN_RS15000,3625097,3625320,5'UTR,-,MXAN_RS15000,NC_008095.1
5'MXAN_RS15005,3625321,3625544,5'UTR,+,MXAN_RS15005,NC_008095.1
MXAN_RS15005,3625545,3625940,CDS,+,MXAN_RS15005,NC_008095.1
3'MXAN_RS15005,3625941,3625980,3'UTR,+,MXAN_RS15005,NC_008095.1
5'MXAN_RS15010,3625981,3626080,5'UTR,+,MXAN_RS15010,NC_008095.1
MXAN_RS15010,3626081,3627280,CDS,+,MXAN_RS15010,NC_008095.1
MXAN_RS15015,3627281,3628476,CDS,-,MXAN_RS15015,NC_008095.1
5'MXAN_RS15015,3628477,3628588,5'UTR,-,MXAN_RS15015,NC_008095.1
5'MXAN_RS15020,3628589,3628700,5'UTR,+,MXAN_RS15020,NC_008095.1
MXAN_RS15020,3628701,3631007,CDS,+,MXAN_RS15020,NC_008095.1
3'MXAN_RS15020,3631008,3631030,3'UTR,+,MXAN_RS15020,NC_008095.1
5'glyQ,3631031,3631054,5'UTR,+,MXAN_RS15025,NC_008095.1
glyQ,3631055,3632047,CDS,+,MXAN_RS15025,NC_008095.1
glyS,3632037,3634148,CDS,+,MXAN_RS15030,NC_008095.1
3'glyS,3634149,3634188,3'UTR,+,MXAN_RS15030,NC_008095.1
5'MXAN_RS15035,3634189,3634285,5'UTR,+,MXAN_RS15035,NC_008095.1
MXAN_RS15035,3634286,3635764,CDS,+,MXAN_RS15035,NC_008095.1
MXAN_RS15040,3635761,3637827,CDS,+,MXAN_RS15040,NC_008095.1
3'MXAN_RS15040,3637828,3637858,3'UTR,+,MXAN_RS15040,NC_008095.1
5'MXAN_RS15045,3637859,3637890,5'UTR,+,MXAN_RS15045,NC_008095.1
MXAN_RS15045,3637891,3638757,CDS,+,MXAN_RS15045,NC_008095.1
3'MXAN_RS15045,3638758,3638797,3'UTR,+,MXAN_RS15045,NC_008095.1
5'MXAN_RS15050,3638798,3638864,5'UTR,+,MXAN_RS15050,NC_008095.1
MXAN_RS15050,3638865,3639439,CDS,+,MXAN_RS15050,NC_008095.1
MXAN_RS15055,3639440,3640888,CDS,+,MXAN_RS15055,NC_008095.1
3'MXAN_RS15055,3640889,3640928,3'UTR,+,MXAN_RS15055,NC_008095.1
5'MXAN_RS15060,3640929,3641053,5'UTR,+,MXAN_RS15060,NC_008095.1
MXAN_RS15060,3641054,3642848,CDS,+,MXAN_RS15060,NC_008095.1
MXAN_RS15065,3642849,3645080,CDS,+,MXAN_RS15065,NC_008095.1
3'MXAN_RS15065,3645081,3645102,3'UTR,+,MXAN_RS15065,NC_008095.1
5'polA,3645103,3645125,5'UTR,+,MXAN_RS15070,NC_008095.1
polA,3645126,3647852,CDS,+,MXAN_RS15070,NC_008095.1
3'polA,3647853,3648018,3'UTR,+,MXAN_RS15070,NC_008095.1
3'MXAN_RS15075,3648019,3648185,3'UTR,-,MXAN_RS15075,NC_008095.1
MXAN_RS15075,3648186,3648728,CDS,-,MXAN_RS15075,NC_008095.1
5'MXAN_RS15075,3648729,3648851,5'UTR,-,MXAN_RS15075,NC_008095.1
3'MXAN_RS15080,3648852,3648891,3'UTR,-,MXAN_RS15080,NC_008095.1
MXAN_RS15080,3648892,3650091,CDS,-,MXAN_RS15080,NC_008095.1
5'MXAN_RS15080,3650092,3650130,5'UTR,-,MXAN_RS15080,NC_008095.1
3'MXAN_RS15085,3650131,3650168,3'UTR,-,MXAN_RS15085,NC_008095.1
MXAN_RS15085,3650169,3650696,CDS,-,MXAN_RS15085,NC_008095.1
5'MXAN_RS15085,3650697,3650761,5'UTR,-,MXAN_RS15085,NC_008095.1
3'MXAN_RS15090,3650762,3650801,3'UTR,-,MXAN_RS15090,NC_008095.1
MXAN_RS15090,3650802,3651320,CDS,-,MXAN_RS15090,NC_008095.1
5'MXAN_RS15090,3651321,3651371,5'UTR,-,MXAN_RS15090,NC_008095.1
5'MXAN_RS15095,3651372,3651422,5'UTR,+,MXAN_RS15095,NC_008095.1
